date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-07-17,0,left,1519015319435628545,https://twitter.com/FootyScran/status/1519015319435628545,8.0,77.3,2022,208,2,Barnsley FC,ENG,0_left.webp,https://scrandle.com/media/o/FRSgYZBXoAEfFkP.webp,scrandle,center,474.21996576453495
2025-07-17,0,right,1655914820716077056,https://twitter.com/FootyScran/status/1655914820716077056,3.2,90.5,2023,54,543,Borussia Dortmund,GER,0_right.webp,https://scrandle.com/media/o/Fvr9v8YWwAEU_q-.webp,scrandle,center,527.8808786074026
2025-07-17,1,left,1758794007520387346,https://x.com/FootyScran/status/1758794007520387346,8.0,73.0,2024,19,2,Sydney FC,AUS,1_left.webp,https://scrandle.com/media/o/GGh90zhW4AQBVLR.webp,scrandle,center,391.6160327270141
2025-07-17,1,right,1656323528868741122,https://twitter.com/FootyScran/status/1656323528868741122,5.0,68.1,2023,35,301,Atherton Collieries,ENG,1_right.webp,https://scrandle.com/media/o/Fvxxd3-X0AALRz5.webp,scrandle,center,225.86214402448644
2025-07-17,2,left,1655565647797944325,https://twitter.com/FootyScran/status/1655565647797944325,3.9,92.0,2023,43,294,Huddersfield Town,ENG,2_left.webp,https://scrandle.com/media/o/FvnALiSWIAMAEtd.webp,scrandle,center,356.98543090118096
2025-07-17,2,right,1717957943709020581,https://twitter.com/FootyScran/status/1717957943709020581,4.0,18.6,2023,3,2,AZ Alkmaar,NED,2_right.webp,https://scrandle.com/media/o/F9dppGpXsAAe5oU.webp,scrandle,center,233.15833556677325
2025-07-17,3,left,1485318898664845319,https://twitter.com/FootyScran/status/1485318898664845319,8.0,78.1,2022,1001,2,Reading,ENG,3_left.webp,https://scrandle.com/media/o/FJzpqFTWYAYoZCD.webp,scrandle,center,518.0847619407857
2025-07-17,3,right,1527577457586585601,https://twitter.com/FootyScran/status/1527577457586585601,8.0,73.2,2022,419,2543,Rockdale Illinden FC,AUS,3_right.webp,https://scrandle.com/media/o/FTMLmUTWYAArsRj.webp,scrandle,center,433.0938675243543
2025-07-17,4,left,1636772651648811008,https://twitter.com/FootyScran/status/1636772651648811008,12.0,86.0,2023,606,782,Man City,ENG,4_left.webp,https://scrandle.com/media/o/Frb8C12XwAcUOlW.webp,scrandle,center,440.6873258457944
2025-07-17,4,right,1613976671593299972,https://twitter.com/FootyScran/status/1613976671593299972,5.5,72.9,2023,27,291,Nantwich Town,ENG,4_right.webp,https://scrandle.com/media/o/FmX_OdvWAAkf-4O.webp,scrandle,center,246.3768669156387
2025-07-17,5,left,1528820710050877440,https://twitter.com/FootyScran/status/1528820710050877440,3.0,58.5,2022,25,818,Cruzeiro,BRA,5_left.webp,https://scrandle.com/media/o/FTd2VOFX0AALhlc.webp,scrandle,center,275.6831277341872
2025-07-17,5,right,1687122800765521920,https://twitter.com/FootyScran/status/1687122800765521920,6.2,91.4,2023,3,1165,Union Omaha,USA,5_right.webp,https://scrandle.com/media/o/F2ndPhLXYAAKyNG.webp,scrandle,center,390.889766523122
2025-07-17,6,left,1569776909705252865,https://twitter.com/FootyScran/status/1569776909705252865,5.0,88.1,2022,251,297,Barnsley FC,ENG,6_left.webp,https://scrandle.com/media/o/Fcj3xnpXwAINdRh.webp,scrandle,center,332.3433975248168
2025-07-17,6,right,1690359116953206785,https://twitter.com/FootyScran/status/1690359116953206785,3.2,92.9,2023,423,2,Swindon Town FC,ENG,6_right.webp,https://scrandle.com/media/o/F3VcqEJWwAEsrBp.webp,scrandle,center,306.28274848602774
2025-07-17,7,left,1504823251247243264,https://twitter.com/FootyScran/status/1504823251247243264,2.5,79.7,2022,441,2,Lyon,FRA,7_left.webp,https://scrandle.com/media/o/FOI0xN4XwAArio0.webp,scrandle,center,364.2614928881096
2025-07-17,7,right,1705945020962947499,https://twitter.com/FootyScran/status/1705945020962947499,4.3,24.6,2023,340,2,Hamburger SV,GER,7_right.webp,https://scrandle.com/media/o/F6y79B-WkAAsZTC.webp,scrandle,center,164.10208436962637
2025-07-17,8,left,1586299026408079360,https://twitter.com/FootyScran/status/1586299026408079360,8.95,93.5,2022,681,819,West Brom,ENG,8_left.webp,https://scrandle.com/media/o/FgOqjhgWIAEt325.webp,scrandle,center,582.818328401671
2025-07-17,8,right,1634218653389299714,https://twitter.com/FootyScran/status/1634218653389299714,6.0,34.8,2023,44,2,Cerezo Osaka,JPN,8_right.webp,https://scrandle.com/media/o/Fq3pMt9XgAAeBuo.webp,scrandle,center,226.34705027202585
2025-07-17,9,left,1494364400035192836,https://twitter.com/FootyScran/status/1494364400035192836,7.5,93.8,2022,343,387,Avro FC,ENG,9_left.webp,https://scrandle.com/media/o/FL0MfXrXMAcI8Wm.webp,scrandle,center,529.144104812008
2025-07-17,9,right,1705991392235798928,https://twitter.com/FootyScran/status/1705991392235798928,11.0,81.3,2023,27,1187,Harrogate Town,ENG,9_right.webp,https://scrandle.com/media/o/F6zmIK6WwAASicI.webp,scrandle,center,415.5662470548775
