date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-04-24,0,left,1589925825125961729,https://twitter.com/FootyScran/status/1589925825125961729,5.0,29.6,2022,14,2,767,3,0_left.webp,https://scrandle.com/media/o/FhCNFxcWIAExQmp.webp,scrandle,center,272.2767084134317
2025-04-24,0,right,1746561220071563387,https://twitter.com/FootyScran/status/1746561220071563387,8.0,90.4,2024,1519,2478,2669,3,0_right.webp,https://scrandle.com/media/o/GD0IK_EXUAAaPy0.webp,scrandle,center,567.0075696206148
2025-04-24,1,left,1645830376789508108,https://twitter.com/FootyScran/status/1645830376789508108,10.0,78.1,2023,32,309,66,3,1_left.webp,https://scrandle.com/media/o/Ftcp__TXwAA8_RY.webp,scrandle,center,349.69704833964863
2025-04-24,1,right,1544370421289701377,https://twitter.com/FootyScran/status/1544370421289701377,4.5,88.9,2022,16,2,79,3,1_right.webp,https://scrandle.com/media/o/FW60r_hXoAAQKa7.webp,scrandle,center,354.15992520316536
2025-04-24,2,left,1772288742864134281,https://x.com/FootyScran/status/1772288742864134281,10.0,88.2,2024,2108,2,117,4,2_left.webp,https://scrandle.com/media/o/GJhvNwTXkAEy4PO.webp,scrandle,center,615.9019083108465
2025-04-24,2,right,1486687031447199746,https://twitter.com/FootyScran/status/1486687031447199746,7.0,69.1,2022,31,2,1001,3,2_right.webp,https://scrandle.com/media/o/FKHF-TLWQAEKceX.webp,scrandle,center,310.9948504542474
2025-04-24,3,left,1699384159414747467,https://twitter.com/FootyScran/status/1699384159414747467,4.0,87.7,2023,297,2,245,3,3_left.webp,https://scrandle.com/media/o/F5Vs4YYW0AMHIlh.webp,scrandle,center,492.9628164016751
2025-04-24,3,right,1689674302956740625,https://twitter.com/FootyScran/status/1689674302956740625,3.4,86.1,2023,669,2479,2670,6,3_right.webp,https://scrandle.com/media/o/F3Lt0kTXwAA__s_.webp,scrandle,center,458.4364351474125
2025-04-24,4,left,1653462237607018510,https://twitter.com/FootyScran/status/1653462237607018510,3.9,38.3,2023,11,2,116,3,4_left.webp,https://scrandle.com/media/o/FvJHI7zWwA07glM.webp,scrandle,center,275.420445835348
2025-04-24,4,right,1517171881660538880,https://twitter.com/FootyScran/status/1517171881660538880,5.0,78.6,2022,830,2,768,3,4_right.webp,https://scrandle.com/media/o/FQ4TyIHXEAAmFt4.webp,scrandle,center,453.8569914565225
2025-04-24,5,left,1717957943709020581,https://twitter.com/FootyScran/status/1717957943709020581,4.0,18.6,2023,5,2,360,23,5_left.webp,https://scrandle.com/media/o/F9dppGpXsAAe5oU.webp,scrandle,center,233.15833556677325
2025-04-24,5,right,1495342221142417409,https://twitter.com/FootyScran/status/1495342221142417409,11.6,83.9,2022,32,13,209,10,5_right.webp,https://scrandle.com/media/o/FMCF0kjXMAUyiQ1.webp,scrandle,center,396.8422070714988
2025-04-24,6,left,1715345161717239828,https://twitter.com/FootyScran/status/1715345161717239828,1.0,85.5,2023,1520,2,1923,8,6_left.webp,https://scrandle.com/media/o/F84hVOiWUAAHFtA.webp,scrandle,center,414.49863434014
2025-04-24,6,right,1499434930467704839,https://twitter.com/FootyScran/status/1499434930467704839,5.0,18.6,2022,30,2,212,3,6_right.webp,https://scrandle.com/media/o/FM8QHqOWUAUuEJl.webp,scrandle,center,173.87211659054998
2025-04-24,7,left,1747612104620646809,https://twitter.com/FootyScran/status/1747612104620646809,0.3,94.4,2024,831,2,1002,3,7_left.webp,https://scrandle.com/media/o/GEDD8e9WYAA8TBd.webp,scrandle,center,447.3274941256273
2025-04-24,7,right,1613976671593299972,https://twitter.com/FootyScran/status/1613976671593299972,5.5,72.9,2023,78,596,316,3,7_right.webp,https://scrandle.com/media/o/FmX_OdvWAAkf-4O.webp,scrandle,center,246.3768669156387
2025-04-24,8,left,1744342445393920262,https://twitter.com/FootyScran/status/1744342445393920262,4.2,79.9,2024,114,2,224,6,8_left.webp,https://scrandle.com/media/o/GDUmNOtWcAA1pG1.webp,scrandle,center,311.2119217910672
2025-04-24,8,right,1516060023373320201,https://twitter.com/FootyScran/status/1516060023373320201,6.5,88.0,2022,172,2,111,3,8_right.webp,https://scrandle.com/media/o/FQogjfTXwAEHGkH.webp,scrandle,center,492.5872054375431
2025-04-24,9,left,1520858864287158272,https://twitter.com/FootyScran/status/1520858864287158272,2.1,22.6,2022,439,2,494,6,9_left.webp,https://scrandle.com/media/o/FRstEY4XIAELk8r.webp,scrandle,center,142.58041768084362
2025-04-24,9,right,1715059635030208920,https://twitter.com/FootyScran/status/1715059635030208920,2.5,27.1,2023,5,2,1003,3,9_right.webp,https://scrandle.com/media/o/F80dpTtXMAEZAFS.webp,scrandle,center,259.21325551518464
